권역,업종,환경1순위,환경2순위,동기1순위,동기2순위,대표자소득
2,6,3,3,1,4,100
2,6,3,3,4,,100
2,6,3,4,1,,100
2,6,3,4,1,,100
2,6,3,4,1,2,100
2,6,3,4,1,2,100
2,6,4,2,1,,150
2,6,4,3,1,,150
2,6,4,3,1,,150
2,6,4,3,1,,150
2,6,4,3,1,,150
2,6,4,3,1,2,150
2,6,4,3,1,2,150
2,6,4,3,1,4,190
2,6,4,3,4,,190
2,6,4,4,1,,20
2,6,4,4,1,,200
2,6,4,4,1,,200
2,6,4,4,1,,200
2,6,4,4,1,,200
2,6,4,4,1,,200
2,6,4,4,1,,200
2,6,4,4,1,,200
2,6,4,4,1,,200
2,6,4,4,1,,200
2,6,4,4,1,2,250
2,6,4,4,1,2,30
2,6,4,4,1,2,30
2,6,4,4,1,2,300
2,6,4,4,1,2,300
2,6,4,4,1,2,300
2,6,4,4,1,2,300
2,6,4,4,1,2,300
2,6,4,4,1,2,300
2,6,4,4,1,4,300
2,6,4,4,1,4,350
2,6,4,4,2,1,350
2,6,4,4,2,1,350
2,6,4,4,2,1,350
2,6,4,4,4,,350
2,6,4,4,4,,350
2,6,4,4,4,,40
2,6,4,4,4,,40
2,6,4,5,1,2,400
2,6,4,5,1,2,400
2,6,4,5,1,3,400
2,6,4,5,2,3,400
2,6,4,6,1,2,450
2,6,4,7,1,2,50
2,6,5,3,1,,50
2,6,5,3,1,3,500
2,6,5,4,1,,500
2,6,5,4,1,,500
2,6,5,4,1,2,500
2,6,5,4,1,2,500
2,6,5,4,1,2,500
2,6,5,4,1,2,500
2,6,5,4,1,3,60
2,6,5,4,5,,65
2,6,5,5,1,,70
2,6,5,5,1,2,70
2,6,5,5,1,4,700
2,6,6,4,1,,750
2,6,6,5,1,,80
2,6,6,5,1,,80
2,6,6,6,1,2,80
2,7,3,2,1,2,10
2,7,3,2,1,2,10
2,7,3,2,1,4,100
2,7,3,2,2,,100
2,7,3,2,4,,100
2,7,3,2,5,,100
2,7,3,3,4,,100
2,7,3,4,2,,100
2,7,3,4,4,,150
2,7,3,4,4,,20
2,7,3,4,4,,200
2,7,3,4,4,,200
2,7,3,6,1,,200
2,7,4,2,1,,200
2,7,4,2,2,,200
2,7,4,2,4,2,200
2,7,4,3,1,,220
2,7,4,3,1,,220
2,7,4,3,1,,230
2,7,4,3,1,4,230
2,7,4,3,1,4,250
2,7,4,3,4,,300
2,7,4,3,4,,300
2,7,4,3,4,,300
2,7,4,3,4,,300
2,7,4,3,4,1,300
2,7,4,4,1,,50
2,7,4,4,1,,500
2,7,4,4,1,2,500
2,7,4,4,1,4,500
2,7,4,4,4,,500
2,7,4,4,4,,500
2,7,4,5,4,,600
2,7,4,5,4,,600
2,7,5,2,4,,70
2,7,5,4,4,,700
2,7,5,5,2,4,76
2,8,2,1,1,4,0
2,8,3,2,1,,0
2,8,3,2,1,2,100
2,8,3,2,1,4,100
2,8,3,3,1,,100
2,8,3,3,1,,100
2,8,3,3,1,,100
2,8,3,3,1,4,120
2,8,3,3,4,,130
2,8,3,4,1,2,130
2,8,3,4,1,2,140
2,8,4,2,1,3,140
2,8,4,3,1,2,140
2,8,4,3,4,,140
2,8,4,4,1,,140
2,8,4,4,1,,150
2,8,4,4,1,,150
2,8,4,4,1,,150
2,8,4,4,1,,150
2,8,4,4,1,,160
2,8,4,4,1,,190
2,8,4,4,1,,20
2,8,4,4,1,2,20
2,8,4,4,1,2,200
2,8,4,4,1,2,200
2,8,4,4,1,2,200
2,8,4,4,1,2,200
2,8,4,4,1,2,200
2,8,4,4,1,2,200
2,8,4,4,1,2,200
2,8,4,4,1,3,200
2,8,4,4,1,4,200
2,8,4,4,1,4,200
2,8,4,4,1,4,200
2,8,4,4,2,,200
2,8,4,4,2,,200
2,8,4,4,4,,250
2,8,4,4,4,,250
2,8,4,4,4,,250
2,8,4,4,4,,280
2,8,4,5,4,,30
2,8,4,6,1,,300
2,8,5,4,1,,300
2,8,5,4,2,1,300
2,8,5,4,2,1,400
2,8,5,5,1,2,400
2,8,5,5,2,1,50
2,8,5,5,2,1,50
2,8,5,6,2,,50
2,8,6,2,1,,50
2,8,6,2,1,4,50
2,8,6,3,1,,50
2,8,6,3,4,,650
2,8,6,6,1,,70
2,8,7,7,1,,80
2,9,2,5,2,1,0
2,9,3,3,4,,0
2,9,3,4,4,,0
2,9,4,3,1,2,0
2,9,4,3,1,4,100
2,9,4,4,1,,100
2,9,4,4,1,2,150
2,9,4,4,2,,150
2,9,4,4,2,,150
2,9,4,4,2,1,180
2,9,4,4,4,,190
2,9,5,3,1,2,190
2,9,5,3,2,1,200
2,9,5,4,1,2,200
2,9,5,4,1,2,250
2,9,5,5,1,2,250
2,9,5,5,1,2,300
2,9,5,5,1,5,300
2,9,7,5,1,,400
3,1,4,2,5,1,0
3,1,4,4,1,,0
3,1,4,4,1,2,100
3,1,4,4,2,,100
3,1,4,5,1,2,150
3,1,5,4,1,4,200
3,1,5,4,2,1,320
3,1,5,4,5,,600
3,1,5,5,1,2,66.7
3,1,5,5,1,2,700
3,1,5,5,1,2,75
3,10,1,2,1,2,0
3,10,2,1,4,1,0
3,10,2,2,1,4,0
3,10,2,2,4,,100
3,10,2,2,4,,100
3,10,2,3,1,,100
3,10,2,4,2,1,100
3,10,3,2,1,,100
3,10,3,2,1,4,100
3,10,3,2,4,,100
3,10,3,2,4,,150
3,10,3,2,4,1,150
3,10,3,3,1,,150
3,10,3,3,1,2,150
3,10,3,3,1,2,170
3,10,3,3,1,3,180
3,10,3,3,2,,200
3,10,3,3,4,,200
3,10,3,3,4,,200
3,10,3,3,4,,200
3,10,4,2,4,,200
3,10,4,2,4,,200
3,10,4,2,4,2,200
3,10,4,3,1,,200
3,10,4,3,2,,200
3,10,4,3,2,1,230
3,10,4,3,4,,250
3,10,4,3,4,,250
3,10,4,3,4,1,250
3,10,4,4,1,,250
3,10,4,4,1,,300
3,10,4,4,1,2,300
3,10,4,4,1,2,300
3,10,4,4,1,2,300
3,10,4,4,1,2,300
3,10,4,4,1,2,35
3,10,4,4,1,4,350
3,10,4,4,1,4,350
3,10,4,4,2,,40
3,10,4,4,2,1,400
3,10,4,4,4,,400
3,10,4,4,4,,400
3,10,4,4,4,,50
3,10,4,4,4,,50
3,10,4,4,4,1,50
3,10,4,5,1,2,500
3,10,4,5,4,,60
3,10,5,2,1,2,600
3,10,5,2,4,1,600
3,10,5,3,1,4,65
3,10,5,4,1,2,70
3,10,5,4,4,,70
3,10,5,5,1,2,70
3,10,5,5,4,1,70
3,10,5,6,4,,80
3,10,5,6,4,,80
3,10,6,4,4,,80
3,10,6,5,1,2,90
3,2,2,2,1,,0
3,2,2,2,1,,0
3,2,2,2,1,,0
3,2,2,2,1,,0
3,2,2,2,1,,0
3,2,2,2,1,3,0
3,2,2,2,2,,0
3,2,2,2,4,,0
3,2,2,3,1,4,0
3,2,2,3,4,,100
3,2,2,4,1,,100
3,2,2,4,1,,100
3,2,2,4,2,,100
3,2,2,5,1,4,100
3,2,2,5,4,,100
3,2,2,5,4,,100
3,2,3,2,1,2,100
3,2,3,2,1,4,100
3,2,3,2,1,4,100
3,2,3,2,2,4,100
3,2,3,2,4,,100
3,2,3,2,4,,100
3,2,3,2,4,,100
3,2,3,2,4,,100
3,2,3,2,4,,100
3,2,3,2,4,,100
3,2,3,2,4,,100
3,2,3,2,4,,100
3,2,3,2,4,2,100
3,2,3,3,1,,100
3,2,3,3,1,,100
3,2,3,3,1,,100
3,2,3,3,1,,100
3,2,3,3,1,,100
3,2,3,3,1,,100
3,2,3,3,1,2,100
3,2,3,3,1,2,100
3,2,3,3,1,2,100
3,2,3,3,1,2,100
3,2,3,3,1,4,100
3,2,3,3,1,4,100
3,2,3,3,2,,100
3,2,3,3,2,1,100
3,2,3,3,2,4,100
3,2,3,3,4,,100
3,2,3,3,4,,100
3,2,3,3,4,,100
3,2,3,3,4,,100
3,2,3,3,4,,100
3,2,3,3,4,,100
3,2,3,3,4,,100
3,2,3,3,4,,100
3,2,3,3,4,,100
3,2,3,3,4,,100
3,2,3,3,4,,100
3,2,3,3,4,,100
3,2,3,3,4,,100
3,2,3,3,4,,1000
3,2,3,3,4,,1000
3,2,3,3,4,,1000
3,2,3,3,4,,1000
3,2,3,3,4,1,1000
3,2,3,4,1,,1000
3,2,3,4,1,,1000
3,2,3,4,1,,1000
3,2,3,4,1,,102
3,2,3,4,1,,110
3,2,3,4,1,2,118
3,2,3,4,1,2,118
3,2,3,4,1,2,120
3,2,3,4,2,1,120
3,2,3,4,4,,120
3,2,3,4,4,,120
3,2,3,4,4,,120
3,2,3,4,4,,120
3,2,3,4,4,,130
3,2,3,4,4,,130
3,2,3,4,4,,130
3,2,3,5,1,2,150
3,2,3,5,1,4,150
3,2,3,5,2,,150
3,2,3,5,4,,150
3,2,3,5,4,,150
3,2,3,6,1,,150
3,2,3,6,1,,150
3,2,4,2,1,,150
3,2,4,2,1,2,150
3,2,4,2,1,2,150
3,2,4,2,1,2,150
3,2,4,2,1,2,150
3,2,4,2,1,5,150
3,2,4,2,2,1,150
3,2,4,2,4,,150
3,2,4,2,4,,150
3,2,4,2,4,,150
3,2,4,2,4,,150
3,2,4,2,4,,150
3,2,4,2,4,2,150
3,2,4,3,1,,150
3,2,4,3,1,,150
3,2,4,3,1,,150
3,2,4,3,1,,150
3,2,4,3,1,,150
3,2,4,3,1,,150
3,2,4,3,1,,150
3,2,4,3,1,,150
3,2,4,3,1,,150
3,2,4,3,1,,150
3,2,4,3,1,,150
3,2,4,3,1,,150
3,2,4,3,1,,150
3,2,4,3,1,,1500
3,2,4,3,1,,157.5
3,2,4,3,1,2,170
3,2,4,3,1,2,180
3,2,4,3,1,2,185
3,2,4,3,1,2,185
3,2,4,3,1,2,185
3,2,4,3,1,2,190
3,2,4,3,1,4,190
3,2,4,3,1,4,20
3,2,4,3,1,4,20
3,2,4,3,2,,20
3,2,4,3,2,,20
3,2,4,3,2,,20
3,2,4,3,2,,200
3,2,4,3,2,1,200
3,2,4,3,2,1,200
3,2,4,3,2,1,200
3,2,4,3,2,1,200
3,2,4,3,2,1,200
3,2,4,3,2,1,200
3,2,4,3,2,1,200
3,2,4,3,2,1,200
3,2,4,3,2,1,200
3,2,4,3,2,1,200
3,2,4,3,2,1,200
3,2,4,3,2,4,200
3,2,4,3,2,4,200
3,2,4,3,2,4,200
3,2,4,3,2,4,200
3,2,4,3,2,4,200
3,2,4,3,2,4,200
3,2,4,3,4,,200
3,2,4,3,4,,200
3,2,4,3,4,,200
3,2,4,3,4,,200
3,2,4,3,4,,200
3,2,4,3,4,,200
3,2,4,3,4,,200
3,2,4,3,4,,200
3,2,4,3,4,,200
3,2,4,3,4,1,200
3,2,4,4,1,,200
3,2,4,4,1,,200
3,2,4,4,1,,200
3,2,4,4,1,,200
3,2,4,4,1,,200
3,2,4,4,1,,200
3,2,4,4,1,,200
3,2,4,4,1,,200
3,2,4,4,1,,200
3,2,4,4,1,,200
3,2,4,4,1,,200
3,2,4,4,1,,200
3,2,4,4,1,,200
3,2,4,4,1,,200
3,2,4,4,1,,200
3,2,4,4,1,,200
3,2,4,4,1,,200
3,2,4,4,1,,200
3,2,4,4,1,,200
3,2,4,4,1,,200
3,2,4,4,1,,200
3,2,4,4,1,,200
3,2,4,4,1,,2000
3,2,4,4,1,,208.3
3,2,4,4,1,2,215
3,2,4,4,1,2,232.5
3,2,4,4,1,2,240
3,2,4,4,1,2,240
3,2,4,4,1,2,250
3,2,4,4,1,2,250
3,2,4,4,1,2,250
3,2,4,4,1,2,250
3,2,4,4,1,2,250
3,2,4,4,1,2,250
3,2,4,4,1,2,250
3,2,4,4,1,2,250
3,2,4,4,1,2,250
3,2,4,4,1,2,250
3,2,4,4,1,2,250
3,2,4,4,1,2,250
3,2,4,4,1,2,250
3,2,4,4,1,2,250
3,2,4,4,1,2,250
3,2,4,4,1,2,250
3,2,4,4,1,3,250
3,2,4,4,1,3,250
3,2,4,4,1,4,250
3,2,4,4,1,4,250
3,2,4,4,1,4,250
3,2,4,4,2,,250
3,2,4,4,2,,250
3,2,4,4,2,,250
3,2,4,4,2,,250
3,2,4,4,2,,270
3,2,4,4,2,,270
3,2,4,4,2,,270
3,2,4,4,2,,270
3,2,4,4,2,,270
3,2,4,4,2,,280
3,2,4,4,2,1,280
3,2,4,4,2,1,290
3,2,4,4,2,1,30
3,2,4,4,2,1,30
3,2,4,4,2,1,30
3,2,4,4,2,1,30
3,2,4,4,2,1,30
3,2,4,4,2,1,30
3,2,4,4,2,1,30
3,2,4,4,2,1,30
3,2,4,4,2,1,300
3,2,4,4,2,1,300
3,2,4,4,2,4,300
3,2,4,4,2,4,300
3,2,4,4,2,4,300
3,2,4,4,2,4,300
3,2,4,4,3,1,300
3,2,4,4,3,1,300
3,2,4,4,3,1,300
3,2,4,4,3,2,300
3,2,4,4,4,,300
3,2,4,4,4,,300
3,2,4,4,4,,300
3,2,4,4,4,,300
3,2,4,4,4,,300
3,2,4,4,4,,300
3,2,4,4,4,,300
3,2,4,4,4,,300
3,2,4,4,4,,300
3,2,4,4,4,,300
3,2,4,4,4,,300
3,2,4,4,4,,300
3,2,4,4,4,,300
3,2,4,4,4,,300
3,2,4,4,4,,300
3,2,4,4,4,,300
3,2,4,4,4,,300
3,2,4,4,4,,300
3,2,4,4,4,,300
3,2,4,4,4,1,300
3,2,4,4,4,1,300
3,2,4,4,4,2,300
3,2,4,4,4,2,300
3,2,4,4,4,2,300
3,2,4,4,4,2,300
3,2,4,4,5,1,300
3,2,4,5,1,,300
3,2,4,5,1,,300
3,2,4,5,1,,300
3,2,4,5,1,,300
3,2,4,5,1,,300
3,2,4,5,1,2,300
3,2,4,5,1,2,300
3,2,4,5,1,2,300
3,2,4,5,1,2,300
3,2,4,5,1,2,316.7
3,2,4,5,1,3,316.7
3,2,4,5,4,,350
3,2,4,5,4,1,350
3,2,4,5,4,2,350
3,2,4,5,4,2,350
3,2,4,6,1,2,350
3,2,4,6,1,4,350
3,2,4,6,2,1,362.5
3,2,5,1,2,1,383.3
3,2,5,2,1,2,40
3,2,5,3,1,,40
3,2,5,3,1,4,40
3,2,5,3,2,,40
3,2,5,3,2,1,40
3,2,5,3,2,1,400
3,2,5,3,2,1,400
3,2,5,3,2,1,400
3,2,5,3,2,1,400
3,2,5,3,2,1,400
3,2,5,3,2,1,400
3,2,5,3,4,,400
3,2,5,3,4,,400
3,2,5,4,1,,400
3,2,5,4,1,,400
3,2,5,4,1,,400
3,2,5,4,1,,400
3,2,5,4,1,,400
3,2,5,4,1,,400
3,2,5,4,1,,400
3,2,5,4,1,2,400
3,2,5,4,1,2,450
3,2,5,4,1,2,450
3,2,5,4,1,4,450
3,2,5,4,1,4,450
3,2,5,4,2,1,450
3,2,5,4,2,1,5
3,2,5,4,2,1,50
3,2,5,4,2,1,50
3,2,5,4,2,1,50
3,2,5,4,2,1,50
3,2,5,4,2,1,50
3,2,5,4,2,1,50
3,2,5,4,4,,50
3,2,5,4,4,,50
3,2,5,4,4,,50
3,2,5,4,4,,50
3,2,5,4,4,,50
3,2,5,5,1,,50
3,2,5,5,1,,50
3,2,5,5,1,,50
3,2,5,5,1,,50
3,2,5,5,1,,50
3,2,5,5,1,,50
3,2,5,5,1,,50
3,2,5,5,1,2,50
3,2,5,5,1,2,50
3,2,5,5,1,2,50
3,2,5,5,1,2,50
3,2,5,5,1,2,50
3,2,5,5,1,2,500
3,2,5,5,1,2,500
3,2,5,5,1,2,500
3,2,5,5,1,2,500
3,2,5,5,1,2,500
3,2,5,5,1,2,500
3,2,5,5,1,2,500
3,2,5,5,1,2,500
3,2,5,5,2,,500
3,2,5,5,2,,500
3,2,5,5,2,1,500
3,2,5,5,2,1,500
3,2,5,5,2,1,500
3,2,5,5,4,,500
3,2,5,5,4,,500
3,2,5,5,4,,500
3,2,5,5,4,,60
3,2,5,5,4,1,60
3,2,5,5,4,2,60
3,2,5,5,4,2,60
3,2,5,5,4,2,60
3,2,5,6,1,2,60
3,2,5,6,1,2,600
3,2,5,6,1,2,600
3,2,5,6,2,1,600
3,2,6,3,4,,600
3,2,6,4,1,4,65
3,2,6,4,2,1,70
3,2,6,4,2,1,70
3,2,6,4,4,,70
3,2,6,4,4,,70
3,2,6,5,1,2,70
3,2,6,5,1,2,700
3,2,6,5,1,2,700
3,2,6,5,1,4,700
3,2,6,5,2,1,700
3,2,6,5,2,3,700
3,2,6,5,4,,80
3,2,6,6,1,,80
3,2,6,6,1,,80
3,2,6,6,1,,80
3,2,6,6,1,,80
3,2,6,6,1,2,800
3,2,6,6,1,2,800
3,2,6,6,1,4,800
3,2,6,6,2,,800
3,2,6,6,3,1,800
3,2,6,6,4,2,90
3,2,7,5,1,2,90
3,3,3,2,1,4,0
3,3,3,3,2,,100
3,3,3,4,1,2,100
3,3,4,2,1,4,100
3,3,4,3,1,2,200
3,3,4,3,1,2,200
3,3,4,3,2,1,200
3,3,4,3,4,,200
3,3,4,4,1,,200
3,3,4,4,1,,200
3,3,4,4,1,,250
3,3,4,4,1,2,280
3,3,4,4,2,1,300
3,3,4,4,2,4,300
3,3,5,4,1,2,300
3,3,5,4,2,1,300
3,3,5,5,1,3,300
3,3,5,5,2,,400
3,3,5,5,2,1,50
3,3,5,5,4,,500
3,3,5,6,4,3,70
3,3,6,6,1,2,80
3,4,1,1,3,,0
3,4,1,4,1,,0
3,4,2,2,4,,0
3,4,3,1,4,,0
3,4,3,2,4,,0
3,4,3,3,1,,0
3,4,3,3,1,2,0
3,4,3,3,1,4,0
3,4,3,3,2,1,10
3,4,3,3,2,1,100
3,4,3,3,4,,100
3,4,3,3,4,,100
3,4,3,4,1,,100
3,4,3,4,2,4,100
3,4,4,2,2,1,100
3,4,4,3,1,,100
3,4,4,3,1,,100
3,4,4,3,1,2,100
3,4,4,3,1,2,100
3,4,4,3,1,2,100
3,4,4,3,2,,100
3,4,4,3,2,1,100
3,4,4,3,2,1,120
3,4,4,3,2,1,130
3,4,4,3,2,1,130
3,4,4,3,4,,130
3,4,4,3,4,,150
3,4,4,4,1,,150
3,4,4,4,1,,150
3,4,4,4,1,,150
3,4,4,4,1,,150
3,4,4,4,1,,190
3,4,4,4,1,,190
3,4,4,4,1,,190
3,4,4,4,1,,190
3,4,4,4,1,,200
3,4,4,4,1,2,200
3,4,4,4,1,2,200
3,4,4,4,1,2,200
3,4,4,4,1,2,200
3,4,4,4,1,2,200
3,4,4,4,1,2,200
3,4,4,4,1,2,200
3,4,4,4,1,2,200
3,4,4,4,1,2,200
3,4,4,4,1,4,200
3,4,4,4,2,1,200
3,4,4,4,2,1,200
3,4,4,4,2,1,210
3,4,4,4,2,4,210
3,4,4,4,4,,220
3,4,4,4,4,,250
3,4,4,4,4,,250
3,4,4,4,4,,250
3,4,4,4,4,,250
3,4,4,4,4,1,272
3,4,4,5,1,2,3
3,4,4,5,1,4,30
3,4,4,5,2,4,30
3,4,4,6,1,2,300
3,4,4,6,1,3,300
3,4,5,3,1,4,300
3,4,5,3,2,1,300
3,4,5,3,4,,300
3,4,5,4,1,,300
3,4,5,4,1,,300
3,4,5,4,1,,300
3,4,5,4,1,2,300
3,4,5,4,1,3,300
3,4,5,4,2,,300
3,4,5,5,1,,330
3,4,5,5,1,,350
3,4,5,5,1,2,365
3,4,5,5,1,2,400
3,4,5,5,1,2,400
3,4,5,5,1,4,400
3,4,5,5,2,,400
3,4,5,5,2,1,450
3,4,5,5,2,1,450
3,4,5,5,4,1,50
3,4,6,2,1,,50
3,4,6,3,4,,500
3,4,6,6,1,2,500
3,4,6,6,1,2,500
3,4,7,1,5,,500
3,4,7,6,1,,550
3,4,7,7,1,2,60
3,4,7,7,2,1,700
3,5,3,2,2,,100
3,5,3,3,4,,100
3,5,3,3,4,,110
3,5,4,3,1,2,200
3,5,4,3,1,2,210
3,5,4,3,2,1,300
3,5,4,4,2,,300
3,5,4,4,4,,300
3,5,5,4,1,2,500
3,5,6,4,2,1,70
3,6,2,2,1,4,0
3,6,3,2,1,,100
3,6,3,2,1,,100
3,6,3,2,1,2,100
3,6,3,2,1,2,100
3,6,3,2,4,,100
3,6,3,3,1,2,100
3,6,3,3,1,2,100
3,6,3,3,2,,100
3,6,3,3,2,,1000
3,6,3,3,2,1,1000
3,6,3,3,4,,150
3,6,3,3,4,1,150
3,6,3,4,2,1,150
3,6,3,4,4,,150
3,6,4,1,4,,150
3,6,4,2,2,,150
3,6,4,3,1,,150
3,6,4,3,1,,150
3,6,4,3,1,2,150
3,6,4,3,1,2,170
3,6,4,3,1,4,170
3,6,4,3,1,4,180
3,6,4,3,1,4,180
3,6,4,3,4,,180
3,6,4,3,4,,190
3,6,4,3,4,,190
3,6,4,3,4,,190
3,6,4,4,1,,190
3,6,4,4,1,,20
3,6,4,4,1,,20
3,6,4,4,1,,20
3,6,4,4,1,,200
3,6,4,4,1,,200
3,6,4,4,1,2,200
3,6,4,4,1,2,200
3,6,4,4,1,2,200
3,6,4,4,1,2,200
3,6,4,4,1,2,200
3,6,4,4,1,2,200
3,6,4,4,1,2,200
3,6,4,4,1,3,200
3,6,4,4,1,3,210
3,6,4,4,1,4,250
3,6,4,4,1,4,250
3,6,4,4,1,4,250
3,6,4,4,1,4,250
3,6,4,4,2,1,250
3,6,4,4,2,1,250
3,6,4,4,2,1,300
3,6,4,4,2,1,300
3,6,4,4,2,1,300
3,6,4,4,3,1,300
3,6,4,4,3,2,300
3,6,4,4,4,,300
3,6,4,4,4,1,300
3,6,4,7,1,4,300
3,6,5,3,1,,300
3,6,5,3,1,2,300
3,6,5,3,1,2,300
3,6,5,3,1,2,300
3,6,5,3,2,1,300
3,6,5,4,1,,330
3,6,5,4,1,,350
3,6,5,4,1,,350
3,6,5,4,1,,350
3,6,5,4,1,2,400
3,6,5,4,1,2,400
3,6,5,4,1,2,400
3,6,5,4,1,2,400
3,6,5,4,1,2,400
3,6,5,4,1,2,400
3,6,5,4,1,5,400
3,6,5,4,2,1,450
3,6,5,4,2,4,50
3,6,5,5,1,2,50
3,6,5,5,1,2,50
3,6,5,5,1,2,50
3,6,5,5,1,2,50
3,6,5,5,1,3,50
3,6,5,5,1,3,50
3,6,5,5,2,1,50
3,6,5,5,2,1,500
3,6,5,5,3,,500
3,6,6,2,1,4,500
3,6,6,4,1,,500
3,6,6,4,1,,500
3,6,6,6,1,,500
3,6,6,6,1,3,60
3,6,7,1,1,,600
3,6,7,7,1,2,600
3,6,7,7,3,1,800
3,7,3,2,3,,100
3,7,3,3,2,,100
3,7,3,3,2,1,100
3,7,3,3,2,4,100
3,7,3,3,4,,100
3,7,3,3,4,,150
3,7,3,4,2,,150
3,7,3,6,4,,150
3,7,4,3,2,,180
3,7,4,3,4,,200
3,7,4,3,4,,200
3,7,4,4,1,,200
3,7,4,4,1,2,200
3,7,4,4,1,2,200
3,7,4,4,1,2,200
3,7,4,4,1,2,220
3,7,4,4,1,4,230
3,7,4,4,2,,230
3,7,4,4,2,,250
3,7,4,4,2,,250
3,7,4,4,2,,250
3,7,4,4,2,,250
3,7,4,4,2,,250
3,7,4,4,2,,300
3,7,4,4,2,1,300
3,7,4,4,4,,300
3,7,4,4,4,,300
3,7,4,4,4,,300
3,7,4,4,4,,300
3,7,4,4,4,,300
3,7,4,4,4,,300
3,7,4,4,4,,300
3,7,4,5,1,2,300
3,7,4,5,2,1,300
3,7,4,5,2,4,300
3,7,4,6,4,,300
3,7,5,3,2,,300
3,7,5,4,2,,300
3,7,5,4,2,,350
3,7,5,4,4,,40
3,7,5,5,1,2,400
3,7,5,5,1,2,400
3,7,5,5,2,,400
3,7,5,5,2,3,50
3,7,5,7,1,2,50
3,7,6,2,1,,500
3,7,6,4,1,,500
3,7,6,6,2,1,70
3,7,7,7,4,,70
3,8,2,3,1,2,100
3,8,3,3,1,,100
3,8,3,3,1,4,100
3,8,3,3,2,,100
3,8,3,3,2,1,100
3,8,3,3,4,1,100
3,8,3,4,1,2,120
3,8,3,4,1,2,120
3,8,3,4,2,1,120
3,8,3,6,1,2,120
3,8,4,1,4,,120
3,8,4,2,1,2,120
3,8,4,3,1,,150
3,8,4,3,1,,150
3,8,4,3,1,,150
3,8,4,3,1,,150
3,8,4,3,1,2,150
3,8,4,3,1,2,150
3,8,4,3,1,4,150
3,8,4,3,1,4,150
3,8,4,3,1,4,160
3,8,4,3,2,1,190
3,8,4,4,1,,200
3,8,4,4,1,,200
3,8,4,4,1,,200
3,8,4,4,1,,200
3,8,4,4,1,2,200
3,8,4,4,1,2,200
3,8,4,4,1,2,200
3,8,4,4,1,2,200
3,8,4,4,1,2,200
3,8,4,4,1,2,200
3,8,4,4,1,2,200
3,8,4,4,1,2,200
3,8,4,4,2,,250
3,8,4,5,1,,250
3,8,4,5,1,2,270
3,8,4,5,1,4,300
3,8,5,2,1,2,300
3,8,5,3,1,,300
3,8,5,3,1,2,300
3,8,5,3,1,2,350
3,8,5,3,2,1,350
3,8,5,4,1,2,40
3,8,5,4,1,2,450
3,8,5,4,1,2,50
3,8,5,4,1,2,50
3,8,5,4,1,2,50
3,8,5,5,1,2,50
3,8,5,5,1,2,500
3,8,5,5,1,2,500
3,8,5,5,1,2,500
3,8,6,6,1,2,80
3,9,3,2,2,,0
3,9,3,3,1,4,100
3,9,3,3,5,,100
3,9,3,4,1,,100
3,9,3,4,4,1,100
3,9,4,3,1,,150
3,9,4,3,1,2,170
3,9,4,3,1,4,180
3,9,4,3,4,,190
3,9,4,3,4,,20
3,9,4,4,1,,200
3,9,4,4,1,,200
3,9,4,4,1,,200
3,9,4,4,1,2,200
3,9,4,4,1,2,200
3,9,4,4,2,1,200
3,9,4,4,4,,200
3,9,4,4,4,2,200
3,9,4,5,1,,250
3,9,4,5,1,2,250
3,9,4,5,1,4,30
3,9,5,4,1,2,400
3,9,5,4,4,,50
3,9,5,4,4,,70
3,9,5,5,1,,70
3,9,6,6,1,,80
4,1,1,4,4,,0
4,1,4,4,1,2,120
4,1,4,4,1,2,200
4,1,4,4,1,2,200
4,1,4,4,2,,200
4,1,4,4,2,,200
4,1,4,4,2,1,200
4,1,4,5,1,2,200
4,1,4,5,1,2,200
4,1,4,5,2,1,200
4,1,5,4,1,2,245.7
4,1,5,4,4,,300
4,1,5,5,1,2,400
4,1,5,5,1,2,400
4,1,5,5,1,2,400
4,1,5,5,2,3,500
4,1,6,3,1,,500
4,10,2,1,4,,100
4,10,2,3,3,4,100
4,10,3,1,1,,100
4,10,3,1,4,,100
4,10,3,2,1,,100
4,10,3,2,4,,100
4,10,3,2,4,,100
4,10,3,2,4,,100
4,10,3,2,4,,100
4,10,3,3,1,4,100
4,10,3,3,1,4,100
4,10,3,3,2,1,100
4,10,3,3,4,,100
4,10,3,3,4,,150
4,10,3,4,2,1,150
4,10,3,4,2,1,150
4,10,3,4,4,1,150
4,10,3,5,1,,170
4,10,3,7,1,,170
4,10,4,2,1,,170
4,10,4,2,4,,170
4,10,4,3,1,2,20
4,10,4,3,1,2,200
4,10,4,3,1,2,200
4,10,4,3,4,,200
4,10,4,3,4,,200
4,10,4,3,4,,200
4,10,4,3,4,1,200
4,10,4,4,1,,200
4,10,4,4,1,2,200
4,10,4,4,1,2,220
4,10,4,4,1,2,30
4,10,4,4,2,1,30
4,10,4,4,2,1,300
4,10,4,4,2,1,300
4,10,4,4,4,,300
4,10,4,4,4,,300
4,10,4,4,4,,300
4,10,4,4,4,,300
4,10,4,4,4,,350
4,10,4,4,4,,375
4,10,4,4,4,,400
4,10,4,4,4,2,400
4,10,4,5,4,,400
4,10,5,4,1,2,400
4,10,5,4,1,4,50
4,10,5,4,4,,50
4,10,5,4,4,,50
4,10,5,5,2,,60
4,10,5,5,2,1,65
4,10,6,6,1,2,70
4,10,6,7,1,,80
